metric_id,metric_code,metric_label,definition,concept_code,vendor_code,is_derived,source_vendor_codes,unit,direction,geo_level_code,frequency_code,is_active,data_status_code,snowflake_column,table_path,metric_category_code,is_opco_metric
YARDI_MAN_E036ACEB6C,yardi_entity_yardi_gltotal_hppty,Yardi Hppty,Primary key. Source: Yardi dictionary field `HPPTY` in `docs/data_dictionaries/raw/yardi/yardi_dict.csv` on `TRANSFORM.DEV.FACT_ENTITY_YARDI_GLTOTAL`.,pipeline,yardi,FALSE,Yardi,varies,neutral,cbsa,monthly,TRUE,under_review,HPPTY,TRANSFORM.DEV.FACT_ENTITY_YARDI_GLTOTAL,coincident,TRUE
YARDI_MAN_E06273AE96,yardi_se_yardi_cam_opex_rule_dinxpercent2,Yardi Dinxpercent2,--. Source: Yardi dictionary field `DINXPERCENT2` in `docs/data_dictionaries/raw/yardi/yardi_dict.csv` on `TRANSFORM.DEV.FACT_SE_YARDI_CAM_OPEX_RULE`.,pipeline,yardi,FALSE,Yardi,varies,neutral,cbsa,monthly,TRUE,under_review,DINXPERCENT2,TRANSFORM.DEV.FACT_SE_YARDI_CAM_OPEX_RULE,coincident,TRUE
YARDI_MAN_E11FA02D0D,yardi_se_yardi_unit_master_hunittype,Yardi Hunittype,pointer to UnitTYpe. Source: Yardi dictionary field `HUNITTYPE` in `docs/data_dictionaries/raw/yardi/yardi_dict.csv` on `TRANSFORM.DEV.FACT_SE_YARDI_UNIT_MASTER`.,pipeline,yardi,FALSE,Yardi,varies,neutral,cbsa,monthly,TRUE,under_review,HUNITTYPE,TRANSFORM.DEV.FACT_SE_YARDI_UNIT_MASTER,coincident,TRUE
YARDI_MAN_E166E7AB81,yardi_se_yardi_cam_opex_rule_isteptype2,Yardi Isteptype2,Isteptype0-4: Code To Interpret Number InDstep (See Iestimatetype). Source: Yardi dictionary field `ISTEPTYPE2` in `docs/data_dictionaries/raw/yardi/yardi_dict.csv` on `TRANSFORM.DEV.FACT_SE_YARDI_CAM_OPEX_RULE`.,pipeline,yardi,FALSE,Yardi,varies,neutral,cbsa,monthly,TRUE,under_review,ISTEPTYPE2,TRANSFORM.DEV.FACT_SE_YARDI_CAM_OPEX_RULE,coincident,TRUE
YARDI_MAN_E1838463CC,yardi_entity_yardi_trans_samountpaid,Yardi Samountpaid,Amount on checks. Source: Yardi dictionary field `SAMOUNTPAID` in `docs/data_dictionaries/raw/yardi/yardi_dict.csv` on `TRANSFORM.DEV.FACT_ENTITY_YARDI_TRANS`.,pipeline,yardi,FALSE,Yardi,usd,neutral,cbsa,monthly,TRUE,under_review,SAMOUNTPAID,TRANSFORM.DEV.FACT_ENTITY_YARDI_TRANS,coincident,TRUE
YARDI_MAN_E1F4D5AE78,yardi_se_yardi_lease_history_hparent,Yardi Hparent,"One of the charges that are linked to the same invoice, this could be any of the charges. Source: Yardi dictionary field `HPARENT` in `docs/data_dictionaries/raw/yardi/yardi_dict.csv` on `TRANSFORM.DEV.FACT_SE_YARDI_LEASE_HISTORY`.",rent,yardi,FALSE,Yardi,usd,neutral,cbsa,monthly,TRUE,under_review,HPARENT,TRANSFORM.DEV.FACT_SE_YARDI_LEASE_HISTORY,coincident,TRUE
YARDI_MAN_E2081239DA,yardi_se_yardi_unit_master_spastrent11,Yardi Spastrent11,--. Source: Yardi dictionary field `SPASTRENT11` in `docs/data_dictionaries/raw/yardi/yardi_dict.csv` on `TRANSFORM.DEV.FACT_SE_YARDI_UNIT_MASTER`.,rent,yardi,FALSE,Yardi,usd,neutral,cbsa,monthly,TRUE,under_review,SPASTRENT11,TRANSFORM.DEV.FACT_SE_YARDI_UNIT_MASTER,coincident,TRUE
YARDI_MAN_E2185D7F25,yardi_entity_yardi_glinvregdetail_hretdetail,Yardi Hretdetail,"Pointer to GLINVREGDETAIL table, Retention Record for detail. Source: Yardi dictionary field `HRETDETAIL` in `docs/data_dictionaries/raw/yardi/yardi_dict.csv` on `TRANSFORM.DEV.FACT_ENTITY_YARDI_GLINVREGDETAIL`.",pipeline,yardi,FALSE,Yardi,varies,neutral,cbsa,monthly,TRUE,under_review,HRETDETAIL,TRANSFORM.DEV.FACT_ENTITY_YARDI_GLINVREGDETAIL,coincident,TRUE
YARDI_MAN_E2554F2394,yardi_se_yardi_cash_ledger_transaction_hcorptenant,Yardi Hcorptenant,0 (not used). Source: Yardi dictionary field `HCORPTENANT` in `docs/data_dictionaries/raw/yardi/yardi_dict.csv` on `TRANSFORM.DEV.FACT_SE_YARDI_CASH_LEDGER_TRANSACTION`.,pipeline,yardi,FALSE,Yardi,varies,neutral,cbsa,monthly,TRUE,under_review,HCORPTENANT,TRANSFORM.DEV.FACT_SE_YARDI_CASH_LEDGER_TRANSACTION,coincident,TRUE
YARDI_MAN_E2929EF218,yardi_entity_yardi_camrule_ireviewtype,Yardi Ireviewtype,Yardi field `IREVIEWTYPE` (INTEGER) registered as `IREVIEWTYPE` in this transform fact. Source: Yardi dictionary field `IREVIEWTYPE` in `docs/data_dictionaries/raw/yardi/yardi_dict.csv` on `TRANSFORM.DEV.FACT_ENTITY_YARDI_CAMRULE`.,pipeline,yardi,FALSE,Yardi,varies,neutral,cbsa,monthly,TRUE,under_review,IREVIEWTYPE,TRANSFORM.DEV.FACT_ENTITY_YARDI_CAMRULE,coincident,TRUE
YARDI_MAN_E34268E2F2,yardi_se_yardi_unit_master_amenity8,Yardi Amenity8,--. Source: Yardi dictionary field `AMENITY8` in `docs/data_dictionaries/raw/yardi/yardi_dict.csv` on `TRANSFORM.DEV.FACT_SE_YARDI_UNIT_MASTER`.,pipeline,yardi,FALSE,Yardi,varies,neutral,cbsa,monthly,TRUE,under_review,AMENITY8,TRANSFORM.DEV.FACT_SE_YARDI_UNIT_MASTER,coincident,TRUE
YARDI_MAN_E34BBB6919,yardi_entity_yardi_glinvregdetail_hparent4,Yardi Hparent4,0 (not used). Source: Yardi dictionary field `HPARENT4` in `docs/data_dictionaries/raw/yardi/yardi_dict.csv` on `TRANSFORM.DEV.FACT_ENTITY_YARDI_GLINVREGDETAIL`.,rent,yardi,FALSE,Yardi,usd,neutral,cbsa,monthly,TRUE,under_review,HPARENT4,TRANSFORM.DEV.FACT_ENTITY_YARDI_GLINVREGDETAIL,coincident,TRUE
YARDI_MAN_E38D6FADB3,yardi_entity_yardi_camrule_dmaxpercentage,Yardi Dmaxpercentage,"Yardi field `DMAXPERCENTAGE` (NUMBER (21,2)) registered as `DMAXPERCENTAGE` in this transform fact. Source: Yardi dictionary field `DMAXPERCENTAGE` in `docs/data_dictionaries/raw/yardi/yardi_dict.csv` on `TRANSFORM.DEV.FACT_ENTITY_YARDI_CAMRULE`.",pipeline,yardi,FALSE,Yardi,varies,neutral,cbsa,monthly,TRUE,under_review,DMAXPERCENTAGE,TRANSFORM.DEV.FACT_ENTITY_YARDI_CAMRULE,coincident,TRUE
YARDI_MAN_E3A49245D4,yardi_se_yardi_charge_payment_detail_samount,Yardi Samount,Total amount of the transaction being revalued. Source: Yardi dictionary field `SAMOUNT` in `docs/data_dictionaries/raw/yardi/yardi_dict.csv` on `TRANSFORM.DEV.FACT_SE_YARDI_CHARGE_PAYMENT_DETAIL`.,pipeline,yardi,FALSE,Yardi,usd,neutral,cbsa,monthly,TRUE,under_review,SAMOUNT,TRANSFORM.DEV.FACT_SE_YARDI_CHARGE_PAYMENT_DETAIL,coincident,TRUE
YARDI_MAN_E441E0C926,yardi_se_yardi_cash_ledger_transaction_ivatje,Yardi Ivatje,Null (not used). Source: Yardi dictionary field `IVATJE` in `docs/data_dictionaries/raw/yardi/yardi_dict.csv` on `TRANSFORM.DEV.FACT_SE_YARDI_CASH_LEDGER_TRANSACTION`.,pipeline,yardi,FALSE,Yardi,varies,neutral,cbsa,monthly,TRUE,under_review,IVATJE,TRANSFORM.DEV.FACT_SE_YARDI_CASH_LEDGER_TRANSACTION,coincident,TRUE
YARDI_MAN_E451532879,yardi_se_yardi_lease_history_hstuguarantor,Yardi Hstuguarantor,Yardi dictionary field `HSTUGUARANTOR` registered as `HSTUGUARANTOR` in this transform fact. Source: Yardi dictionary field `HSTUGUARANTOR` in `docs/data_dictionaries/raw/yardi/yardi_dict.csv` on `TRANSFORM.DEV.FACT_SE_YARDI_LEASE_HISTORY`.,pipeline,yardi,FALSE,Yardi,varies,neutral,cbsa,monthly,TRUE,under_review,HSTUGUARANTOR,TRANSFORM.DEV.FACT_SE_YARDI_LEASE_HISTORY,coincident,TRUE
YARDI_MAN_E460B152A0,yardi_entity_yardi_segments_ibudgetcheck,Yardi Ibudgetcheck,Yardi field `IBUDGETCHECK` (NUMBER (1)) registered as `IBUDGETCHECK` in this transform fact. Source: Yardi dictionary field `IBUDGETCHECK` in `docs/data_dictionaries/raw/yardi/yardi_dict.csv` on `TRANSFORM.DEV.FACT_ENTITY_YARDI_SEGMENTS`.,pipeline,yardi,FALSE,Yardi,varies,neutral,cbsa,monthly,TRUE,under_review,IBUDGETCHECK,TRANSFORM.DEV.FACT_ENTITY_YARDI_SEGMENTS,coincident,TRUE
YARDI_MAN_E4ACC1A5E4,yardi_entity_yardi_camrule_hadminchargecode,Yardi Hadminchargecode,"management fee chargecode, chargtyp. Source: Yardi dictionary field `HADMINCHARGECODE` in `docs/data_dictionaries/raw/yardi/yardi_dict.csv` on `TRANSFORM.DEV.FACT_ENTITY_YARDI_CAMRULE`.",pipeline,yardi,FALSE,Yardi,varies,neutral,cbsa,monthly,TRUE,under_review,HADMINCHARGECODE,TRANSFORM.DEV.FACT_ENTITY_YARDI_CAMRULE,coincident,TRUE
YARDI_MAN_E4BB84CF81,yardi_entity_yardi_tenantaging_cage30rent,Yardi Cage30Rent,"Yardi field `CAGE30RENT` (NUMBER (17,2)) registered as `CAGE30RENT` in this transform fact. Source: Yardi dictionary field `CAGE30RENT` in `docs/data_dictionaries/raw/yardi/yardi_dict.csv` on `TRANSFORM.DEV.FACT_ENTITY_YARDI_TENANTAGING`.",rent,yardi,FALSE,Yardi,usd,neutral,cbsa,monthly,TRUE,under_review,CAGE30RENT,TRANSFORM.DEV.FACT_ENTITY_YARDI_TENANTAGING,coincident,TRUE
YARDI_MAN_E4BD3B8383,yardi_entity_yardi_gldetail_hparent3,Yardi Hparent3,"When bDetailOffset turned on, points to hParent3. While InBatch, value = -1, after post group split invoices together w/ this handle. Source: Yardi dictionary field `HPARENT3` in `docs/data_dictionaries/raw/yardi/yardi_dict.csv` on `TRANSFORM.DEV.FACT_ENTITY_YARDI_GLDETAIL`.",rent,yardi,FALSE,Yardi,usd,neutral,cbsa,monthly,TRUE,under_review,HPARENT3,TRANSFORM.DEV.FACT_ENTITY_YARDI_GLDETAIL,coincident,TRUE
YARDI_MAN_E4CE23A85C,yardi_entity_yardi_camrule_dminimumarea,Yardi Dminimumarea,Yardi dictionary field `DMINIMUMAREA` registered as `DMINIMUMAREA` in this transform fact. Source: Yardi dictionary field `DMINIMUMAREA` in `docs/data_dictionaries/raw/yardi/yardi_dict.csv` on `TRANSFORM.DEV.FACT_ENTITY_YARDI_CAMRULE`.,pipeline,yardi,FALSE,Yardi,varies,neutral,cbsa,monthly,TRUE,under_review,DMINIMUMAREA,TRANSFORM.DEV.FACT_ENTITY_YARDI_CAMRULE,coincident,TRUE
YARDI_MAN_E4E6660F7D,yardi_se_yardi_unit_master_spastrent7,Yardi Spastrent7,--. Source: Yardi dictionary field `SPASTRENT7` in `docs/data_dictionaries/raw/yardi/yardi_dict.csv` on `TRANSFORM.DEV.FACT_SE_YARDI_UNIT_MASTER`.,rent,yardi,FALSE,Yardi,usd,neutral,cbsa,monthly,TRUE,under_review,SPASTRENT7,TRANSFORM.DEV.FACT_SE_YARDI_UNIT_MASTER,coincident,TRUE
YARDI_MAN_E4EB6BA22E,yardi_se_yardi_cam_opex_rule_dtaxrate,Yardi Dtaxrate,Domestic Sales Tax Rate. Source: Yardi dictionary field `DTAXRATE` in `docs/data_dictionaries/raw/yardi/yardi_dict.csv` on `TRANSFORM.DEV.FACT_SE_YARDI_CAM_OPEX_RULE`.,pipeline,yardi,FALSE,Yardi,pct,neutral,cbsa,monthly,TRUE,under_review,DTAXRATE,TRANSFORM.DEV.FACT_SE_YARDI_CAM_OPEX_RULE,coincident,TRUE
YARDI_MAN_E50F171376,yardi_se_yardi_tenant_history_htent,Yardi Htent,Foreign Key Reference To Tenant.Hmyperson. Source: Yardi dictionary field `HTENT` in `docs/data_dictionaries/raw/yardi/yardi_dict.csv` on `TRANSFORM.DEV.FACT_SE_YARDI_TENANT_HISTORY`.,pipeline,yardi,FALSE,Yardi,varies,neutral,cbsa,monthly,TRUE,under_review,HTENT,TRANSFORM.DEV.FACT_SE_YARDI_TENANT_HISTORY,coincident,TRUE
YARDI_MAN_E54B297BC0,yardi_se_yardi_cam_opex_rule_hgroup,Yardi Hgroup,pointer to PMGROUP.hMy identifies user group that we are setting up restrictions. Source: Yardi dictionary field `HGROUP` in `docs/data_dictionaries/raw/yardi/yardi_dict.csv` on `TRANSFORM.DEV.FACT_SE_YARDI_CAM_OPEX_RULE`.,pipeline,yardi,FALSE,Yardi,varies,neutral,cbsa,monthly,TRUE,under_review,HGROUP,TRANSFORM.DEV.FACT_SE_YARDI_CAM_OPEX_RULE,coincident,TRUE
YARDI_MAN_E555B43C68,yardi_entity_yardi_gldetail_hvattrantype,Yardi Hvattrantype,Null (not used). Source: Yardi dictionary field `HVATTRANTYPE` in `docs/data_dictionaries/raw/yardi/yardi_dict.csv` on `TRANSFORM.DEV.FACT_ENTITY_YARDI_GLDETAIL`.,pipeline,yardi,FALSE,Yardi,varies,neutral,cbsa,monthly,TRUE,under_review,HVATTRANTYPE,TRANSFORM.DEV.FACT_ENTITY_YARDI_GLDETAIL,coincident,TRUE
YARDI_MAN_E5922914E9,yardi_entity_yardi_unittype_husermodifiedby,Yardi Husermodifiedby,Modified by. Source: Yardi dictionary field `HUSERMODIFIEDBY` in `docs/data_dictionaries/raw/yardi/yardi_dict.csv` on `TRANSFORM.DEV.FACT_ENTITY_YARDI_UNITTYPE`.,pipeline,yardi,FALSE,Yardi,varies,neutral,cbsa,monthly,TRUE,under_review,HUSERMODIFIEDBY,TRANSFORM.DEV.FACT_ENTITY_YARDI_UNITTYPE,coincident,TRUE
YARDI_MAN_E5941930AB,yardi_entity_yardi_camrule_buseoccupancydate,Yardi Buseoccupancydate,Yardi field `BUSEOCCUPANCYDATE` (INTEGER) registered as `BUSEOCCUPANCYDATE` in this transform fact. Source: Yardi dictionary field `BUSEOCCUPANCYDATE` in `docs/data_dictionaries/raw/yardi/yardi_dict.csv` on `TRANSFORM.DEV.FACT_ENTITY_YARDI_CAMRULE`.,occupancy,yardi,FALSE,Yardi,varies,positive,cbsa,monthly,TRUE,under_review,BUSEOCCUPANCYDATE,TRANSFORM.DEV.FACT_ENTITY_YARDI_CAMRULE,coincident,TRUE
YARDI_MAN_E5A4C1F74B,yardi_se_yardi_charge_payment_detail_bret,Yardi Bret,Cmw Only If Detail Is A :Less Retention LineItem. Source: Yardi dictionary field `BRET` in `docs/data_dictionaries/raw/yardi/yardi_dict.csv` on `TRANSFORM.DEV.FACT_SE_YARDI_CHARGE_PAYMENT_DETAIL`.,pipeline,yardi,FALSE,Yardi,varies,neutral,cbsa,monthly,TRUE,under_review,BRET,TRANSFORM.DEV.FACT_SE_YARDI_CHARGE_PAYMENT_DETAIL,coincident,TRUE
YARDI_MAN_E5C6EEEC16,yardi_se_yardi_charge_payment_detail_htenant,Yardi Htenant,Pointer to Tenant. Source: Yardi dictionary field `HTENANT` in `docs/data_dictionaries/raw/yardi/yardi_dict.csv` on `TRANSFORM.DEV.FACT_SE_YARDI_CHARGE_PAYMENT_DETAIL`.,pipeline,yardi,FALSE,Yardi,varies,neutral,cbsa,monthly,TRUE,under_review,HTENANT,TRANSFORM.DEV.FACT_SE_YARDI_CHARGE_PAYMENT_DETAIL,coincident,TRUE
YARDI_MAN_E63641EDBB,yardi_entity_yardi_gltotal_sbeginbudget,Yardi Sbeginbudget,"Yardi field `SBEGINBUDGET` (NUMBER (21,4)) registered as `SBEGINBUDGET` in this transform fact. Source: Yardi dictionary field `SBEGINBUDGET` in `docs/data_dictionaries/raw/yardi/yardi_dict.csv` on `TRANSFORM.DEV.FACT_ENTITY_YARDI_GLTOTAL`.",pipeline,yardi,FALSE,Yardi,varies,neutral,cbsa,monthly,TRUE,under_review,SBEGINBUDGET,TRANSFORM.DEV.FACT_ENTITY_YARDI_GLTOTAL,coincident,TRUE
YARDI_MAN_E6592F267D,yardi_entity_yardi_camrule_dfactor,Yardi Dfactor,Applied To Cpi Calculations. Source: Yardi dictionary field `DFACTOR` in `docs/data_dictionaries/raw/yardi/yardi_dict.csv` on `TRANSFORM.DEV.FACT_ENTITY_YARDI_CAMRULE`.,pipeline,yardi,FALSE,Yardi,varies,neutral,cbsa,monthly,TRUE,under_review,DFACTOR,TRANSFORM.DEV.FACT_ENTITY_YARDI_CAMRULE,coincident,TRUE
YARDI_MAN_E670E867F8,yardi_entity_yardi_camrule_dminexchangerate,Yardi Dminexchangerate,"Yardi field `DMINEXCHANGERATE` (NUMBER (18,10)) registered as `DMINEXCHANGERATE` in this transform fact. Source: Yardi dictionary field `DMINEXCHANGERATE` in `docs/data_dictionaries/raw/yardi/yardi_dict.csv` on `TRANSFORM.DEV.FACT_ENTITY_YARDI_CAMRULE`.",pipeline,yardi,FALSE,Yardi,pct,neutral,cbsa,monthly,TRUE,under_review,DMINEXCHANGERATE,TRANSFORM.DEV.FACT_ENTITY_YARDI_CAMRULE,coincident,TRUE
YARDI_MAN_E6932A8516,yardi_se_yardi_charge_payment_detail_hoffset,Yardi Hoffset,"Pointer To Default Offset Account. If Blank,Program Uses Offset From Accounts And Options. Source: Yardi dictionary field `HOFFSET` in `docs/data_dictionaries/raw/yardi/yardi_dict.csv` on `TRANSFORM.DEV.FACT_SE_YARDI_CHARGE_PAYMENT_DETAIL`.",pipeline,yardi,FALSE,Yardi,varies,neutral,cbsa,monthly,TRUE,under_review,HOFFSET,TRANSFORM.DEV.FACT_SE_YARDI_CHARGE_PAYMENT_DETAIL,coincident,TRUE
YARDI_MAN_E69CE65005,yardi_se_yardi_charge_payment_detail_hvat,Yardi Hvat,Null (not used). Source: Yardi dictionary field `HVAT` in `docs/data_dictionaries/raw/yardi/yardi_dict.csv` on `TRANSFORM.DEV.FACT_SE_YARDI_CHARGE_PAYMENT_DETAIL`.,pipeline,yardi,FALSE,Yardi,varies,neutral,cbsa,monthly,TRUE,under_review,HVAT,TRANSFORM.DEV.FACT_SE_YARDI_CHARGE_PAYMENT_DETAIL,coincident,TRUE
YARDI_MAN_E6F61D2413,yardi_se_yardi_charge_payment_detail_ivatrecordseqno,Yardi Ivatrecordseqno,0 (not used). Source: Yardi dictionary field `IVATRECORDSEQNO` in `docs/data_dictionaries/raw/yardi/yardi_dict.csv` on `TRANSFORM.DEV.FACT_SE_YARDI_CHARGE_PAYMENT_DETAIL`.,pipeline,yardi,FALSE,Yardi,varies,neutral,cbsa,monthly,TRUE,under_review,IVATRECORDSEQNO,TRANSFORM.DEV.FACT_SE_YARDI_CHARGE_PAYMENT_DETAIL,coincident,TRUE
YARDI_MAN_E737AE20FC,yardi_entity_yardi_camrule_broundtowholenumbers,Yardi Broundtowholenumbers,Yardi field `BROUNDTOWHOLENUMBERS` (NUMBER (2)) registered as `BROUNDTOWHOLENUMBERS` in this transform fact. Source: Yardi dictionary field `BROUNDTOWHOLENUMBERS` in `docs/data_dictionaries/raw/yardi/yardi_dict.csv` on `TRANSFORM.DEV.FACT_ENTITY_YARDI_CAMRULE`.,pipeline,yardi,FALSE,Yardi,varies,neutral,cbsa,monthly,TRUE,under_review,BROUNDTOWHOLENUMBERS,TRANSFORM.DEV.FACT_ENTITY_YARDI_CAMRULE,coincident,TRUE
YARDI_MAN_E7DC11758B,yardi_entity_yardi_unit_srent,Yardi Srent,Rent. Source: Yardi dictionary field `SRENT` in `docs/data_dictionaries/raw/yardi/yardi_dict.csv` on `TRANSFORM.DEV.FACT_ENTITY_YARDI_UNIT`.,rent,yardi,FALSE,Yardi,usd,neutral,cbsa,monthly,TRUE,under_review,SRENT,TRANSFORM.DEV.FACT_ENTITY_YARDI_UNIT,coincident,TRUE
YARDI_MAN_E83CD7F724,yardi_se_yardi_unit_master_amenity5,Yardi Amenity5,--. Source: Yardi dictionary field `AMENITY5` in `docs/data_dictionaries/raw/yardi/yardi_dict.csv` on `TRANSFORM.DEV.FACT_SE_YARDI_UNIT_MASTER`.,pipeline,yardi,FALSE,Yardi,varies,neutral,cbsa,monthly,TRUE,under_review,AMENITY5,TRANSFORM.DEV.FACT_SE_YARDI_UNIT_MASTER,coincident,TRUE
YARDI_MAN_E847AF8878,yardi_entity_yardi_lease_history_iterm2,Yardi Iterm2,Yardi field `ITERM2` (INTEGER) registered as `ITERM2` in this transform fact. Source: Yardi dictionary field `ITERM2` in `docs/data_dictionaries/raw/yardi/yardi_dict.csv` on `TRANSFORM.DEV.FACT_ENTITY_YARDI_LEASE_HISTORY`.,pipeline,yardi,FALSE,Yardi,varies,neutral,cbsa,monthly,TRUE,under_review,ITERM2,TRANSFORM.DEV.FACT_ENTITY_YARDI_LEASE_HISTORY,coincident,TRUE
YARDI_MAN_E866421CED,yardi_se_yardi_unit_type_market_rent_srent,Yardi Srent,Rent. Source: Yardi dictionary field `SRENT` in `docs/data_dictionaries/raw/yardi/yardi_dict.csv` on `TRANSFORM.DEV.FACT_SE_YARDI_UNIT_TYPE_MARKET_RENT`.,rent,yardi,FALSE,Yardi,usd,neutral,cbsa,monthly,TRUE,under_review,SRENT,TRANSFORM.DEV.FACT_SE_YARDI_UNIT_TYPE_MARKET_RENT,coincident,TRUE
YARDI_MAN_E8A66D0EAA,yardi_se_yardi_charge_payment_detail_hchargecode,Yardi Hchargecode,Handle for Chargecode. Source: Yardi dictionary field `HCHARGECODE` in `docs/data_dictionaries/raw/yardi/yardi_dict.csv` on `TRANSFORM.DEV.FACT_SE_YARDI_CHARGE_PAYMENT_DETAIL`.,pipeline,yardi,FALSE,Yardi,varies,neutral,cbsa,monthly,TRUE,under_review,HCHARGECODE,TRANSFORM.DEV.FACT_SE_YARDI_CHARGE_PAYMENT_DETAIL,coincident,TRUE
YARDI_MAN_E8B7F87369,yardi_entity_yardi_detail_hoffset,Yardi Hoffset,"Pointer To Default Offset Account. If Blank,Program Uses Offset From Accounts And Options. Source: Yardi dictionary field `HOFFSET` in `docs/data_dictionaries/raw/yardi/yardi_dict.csv` on `TRANSFORM.DEV.FACT_ENTITY_YARDI_DETAIL`.",pipeline,yardi,FALSE,Yardi,varies,neutral,cbsa,monthly,TRUE,under_review,HOFFSET,TRANSFORM.DEV.FACT_ENTITY_YARDI_DETAIL,coincident,TRUE
YARDI_MAN_E8BDD73DEC,yardi_entity_yardi_glinvregdetail_hsvccontractdetail,Yardi Hsvccontractdetail,Yardi dictionary field `HSVCCONTRACTDETAIL` registered as `HSVCCONTRACTDETAIL` in this transform fact. Source: Yardi dictionary field `HSVCCONTRACTDETAIL` in `docs/data_dictionaries/raw/yardi/yardi_dict.csv` on `TRANSFORM.DEV.FACT_ENTITY_YARDI_GLINVREGDETAIL`.,pipeline,yardi,FALSE,Yardi,varies,neutral,cbsa,monthly,TRUE,under_review,HSVCCONTRACTDETAIL,TRANSFORM.DEV.FACT_ENTITY_YARDI_GLINVREGDETAIL,coincident,TRUE
YARDI_MAN_E8DB5E3399,yardi_entity_yardi_trans_hadvancedpayment,Yardi Hadvancedpayment,Null (not used). Source: Yardi dictionary field `HADVANCEDPAYMENT` in `docs/data_dictionaries/raw/yardi/yardi_dict.csv` on `TRANSFORM.DEV.FACT_ENTITY_YARDI_TRANS`.,pipeline,yardi,FALSE,Yardi,varies,neutral,cbsa,monthly,TRUE,under_review,HADVANCEDPAYMENT,TRANSFORM.DEV.FACT_ENTITY_YARDI_TRANS,coincident,TRUE
YARDI_MAN_E90E1097AE,yardi_entity_yardi_trans_hcorptenant,Yardi Hcorptenant,0 (not used). Source: Yardi dictionary field `HCORPTENANT` in `docs/data_dictionaries/raw/yardi/yardi_dict.csv` on `TRANSFORM.DEV.FACT_ENTITY_YARDI_TRANS`.,pipeline,yardi,FALSE,Yardi,varies,neutral,cbsa,monthly,TRUE,under_review,HCORPTENANT,TRANSFORM.DEV.FACT_ENTITY_YARDI_TRANS,coincident,TRUE
YARDI_MAN_E96D3EEF17,yardi_se_yardi_cam_opex_rule_dlffactor,Yardi Dlffactor,"Yardi field `DLFFACTOR` (NUMBER (21,6)) registered as `DLFFACTOR` in this transform fact. Source: Yardi dictionary field `DLFFACTOR` in `docs/data_dictionaries/raw/yardi/yardi_dict.csv` on `TRANSFORM.DEV.FACT_SE_YARDI_CAM_OPEX_RULE`.",pipeline,yardi,FALSE,Yardi,varies,neutral,cbsa,monthly,TRUE,under_review,DLFFACTOR,TRANSFORM.DEV.FACT_SE_YARDI_CAM_OPEX_RULE,coincident,TRUE
YARDI_MAN_E97049409E,yardi_se_yardi_investment_register_detail_h2ndvendor,Yardi H2Ndvendor,pointer to Secondary Vendor handle- person.hMy. Source: Yardi dictionary field `H2NDVENDOR` in `docs/data_dictionaries/raw/yardi/yardi_dict.csv` on `TRANSFORM.DEV.FACT_SE_YARDI_INVESTMENT_REGISTER_DETAIL`.,pipeline,yardi,FALSE,Yardi,varies,neutral,cbsa,monthly,TRUE,under_review,H2NDVENDOR,TRANSFORM.DEV.FACT_SE_YARDI_INVESTMENT_REGISTER_DETAIL,coincident,TRUE
YARDI_MAN_E97D304B53,yardi_se_yardi_unit_status_history_cdeposit0,Yardi Cdeposit0,Deposit For This Unit As Of This RecordsDtdate. Source: Yardi dictionary field `CDEPOSIT0` in `docs/data_dictionaries/raw/yardi/yardi_dict.csv` on `TRANSFORM.DEV.FACT_SE_YARDI_UNIT_STATUS_HISTORY`.,pipeline,yardi,FALSE,Yardi,varies,neutral,cbsa,monthly,TRUE,under_review,CDEPOSIT0,TRANSFORM.DEV.FACT_SE_YARDI_UNIT_STATUS_HISTORY,coincident,TRUE
YARDI_MAN_EA442A8B1F,yardi_entity_yardi_trans_hperson2,Yardi Hperson2,Null (not used). Source: Yardi dictionary field `HPERSON2` in `docs/data_dictionaries/raw/yardi/yardi_dict.csv` on `TRANSFORM.DEV.FACT_ENTITY_YARDI_TRANS`.,pipeline,yardi,FALSE,Yardi,varies,neutral,cbsa,monthly,TRUE,under_review,HPERSON2,TRANSFORM.DEV.FACT_ENTITY_YARDI_TRANS,coincident,TRUE
YARDI_MAN_EA5DA9FC7A,yardi_entity_yardi_trans_iday,Yardi Iday,0 (not used). Source: Yardi dictionary field `IDAY` in `docs/data_dictionaries/raw/yardi/yardi_dict.csv` on `TRANSFORM.DEV.FACT_ENTITY_YARDI_TRANS`.,pipeline,yardi,FALSE,Yardi,varies,neutral,cbsa,monthly,TRUE,under_review,IDAY,TRANSFORM.DEV.FACT_ENTITY_YARDI_TRANS,coincident,TRUE
YARDI_MAN_EA6CE212FF,yardi_se_yardi_unit_master_irentaltype,Yardi Irentaltype,unit rental type. Source: Yardi dictionary field `IRENTALTYPE` in `docs/data_dictionaries/raw/yardi/yardi_dict.csv` on `TRANSFORM.DEV.FACT_SE_YARDI_UNIT_MASTER`.,rent,yardi,FALSE,Yardi,usd,neutral,cbsa,monthly,TRUE,under_review,IRENTALTYPE,TRANSFORM.DEV.FACT_SE_YARDI_UNIT_MASTER,coincident,TRUE
